division,estado,municipio,anio,mes,intervalo_horario,cargo,valor,Fecha
SURESTE,TABASCO,BALANCAN,2026,3,-,Fijo,487.31,2026-03
SURESTE,TABASCO,BALANCAN,2026,3,Base,Variable (Energía),1.0127,2026-03
SURESTE,TABASCO,BALANCAN,2026,3,Intermedia,Variable (Energía),1.758,2026-03
SURESTE,TABASCO,BALANCAN,2026,3,Punta,Variable (Energía),1.9717,2026-03
SURESTE,TABASCO,BALANCAN,2026,3,-,Distribución,141.76,2026-03
SURESTE,TABASCO,BALANCAN,2026,3,-,Capacidad,345.39,2026-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2026,3,-,Fijo,540.49,2026-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2026,3,Base,Variable (Energía),1.11,2026-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2026,3,Intermedia,Variable (Energía),1.8332,2026-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2026,3,Punta,Variable (Energía),2.1406,2026-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2026,3,-,Distribución,60.82,2026-03
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2026,3,-,Capacidad,402.26,2026-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2026,3,-,Fijo,703.36,2026-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2026,3,Base,Variable (Energía),1.1071,2026-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2026,3,Intermedia,Variable (Energía),1.8204,2026-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2026,3,Punta,Variable (Energía),2.1281,2026-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2026,3,-,Distribución,86.15,2026-03
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2026,3,-,Capacidad,402.26,2026-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2026,3,-,Fijo,422.07,2026-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2026,3,Base,Variable (Energía),1.1181,2026-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2026,3,Intermedia,Variable (Energía),1.8438,2026-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2026,3,Punta,Variable (Energía),2.1562,2026-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2026,3,-,Distribución,67.68,2026-03
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2026,3,-,Capacidad,402.26,2026-03
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,12,-,Fijo,782.9,2025-12
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,12,Base,Variable (Energía),0.6251,2025-12
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,12,Intermedia,Variable (Energía),0.9716,2025-12
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,12,Punta,Variable (Energía),1.3119,2025-12
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,12,-,Distribución,93.86,2025-12
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,12,-,Capacidad,366.23,2025-12
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,12,-,Fijo,782.9,2025-12
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,12,Base,Variable (Energía),2.1438,2025-12
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,12,Intermedia,Variable (Energía),2.7224,2025-12
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,12,Punta,Variable (Energía),3.8327,2025-12
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,12,-,Distribución,93.86,2025-12
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,12,-,Capacidad,262.53,2025-12
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,12,-,Fijo,368.95,2025-12
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,12,Base,Variable (Energía),1.0787,2025-12
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,12,Intermedia,Variable (Energía),1.9169,2025-12
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,12,Punta,Variable (Energía),2.1842,2025-12
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,12,-,Distribución,102.05,2025-12
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,12,-,Capacidad,401.23,2025-12
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,12,-,Fijo,245.25,2025-12
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,12,Base,Variable (Energía),1.0764,2025-12
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,12,Intermedia,Variable (Energía),1.9196,2025-12
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,12,Punta,Variable (Energía),2.1621,2025-12
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,12,-,Distribución,162.01,2025-12
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,12,-,Capacidad,401.07,2025-12
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,12,-,Fijo,308.1,2025-12
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,12,Base,Variable (Energía),1.0737,2025-12
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,12,Intermedia,Variable (Energía),1.9205,2025-12
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,12,Punta,Variable (Energía),2.1678,2025-12
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,12,-,Distribución,155.81,2025-12
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,12,-,Capacidad,397.51,2025-12
CENTRO SUR,MORELOS,CUERNAVACA,2025,12,-,Fijo,289.74,2025-12
CENTRO SUR,MORELOS,CUERNAVACA,2025,12,Base,Variable (Energía),0.9872,2025-12
CENTRO SUR,MORELOS,CUERNAVACA,2025,12,Intermedia,Variable (Energía),1.7443,2025-12
CENTRO SUR,MORELOS,CUERNAVACA,2025,12,Punta,Variable (Energía),1.9745,2025-12
CENTRO SUR,MORELOS,CUERNAVACA,2025,12,-,Distribución,230.35,2025-12
CENTRO SUR,MORELOS,CUERNAVACA,2025,12,-,Capacidad,373.28,2025-12
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,12,-,Fijo,343.99,2025-12
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,12,Base,Variable (Energía),1.0229,2025-12
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,12,Intermedia,Variable (Energía),1.7308,2025-12
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,12,Punta,Variable (Energía),2.0059,2025-12
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,12,-,Distribución,130.04,2025-12
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,12,-,Capacidad,401.23,2025-12
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,12,-,Fijo,551.77,2025-12
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,12,Base,Variable (Energía),1.0443,2025-12
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,12,Intermedia,Variable (Energía),1.6218,2025-12
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,12,Punta,Variable (Energía),1.7602,2025-12
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,12,-,Distribución,60.23,2025-12
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,12,-,Capacidad,411.03,2025-12
JALISCO,JALISCO,GUADALAJARA,2025,12,-,Fijo,372.38,2025-12
JALISCO,JALISCO,GUADALAJARA,2025,12,Base,Variable (Energía),1.0368,2025-12
JALISCO,JALISCO,GUADALAJARA,2025,12,Intermedia,Variable (Energía),1.8517,2025-12
JALISCO,JALISCO,GUADALAJARA,2025,12,Punta,Variable (Energía),2.0837,2025-12
JALISCO,JALISCO,GUADALAJARA,2025,12,-,Distribución,167.07,2025-12
JALISCO,JALISCO,GUADALAJARA,2025,12,-,Capacidad,401.23,2025-12
NOROESTE,SONORA,HERMOSILLO,2025,12,-,Fijo,777.67,2025-12
NOROESTE,SONORA,HERMOSILLO,2025,12,Base,Variable (Energía),0.9915,2025-12
NOROESTE,SONORA,HERMOSILLO,2025,12,Intermedia,Variable (Energía),1.5901,2025-12
NOROESTE,SONORA,HERMOSILLO,2025,12,Punta,Variable (Energía),1.7627,2025-12
NOROESTE,SONORA,HERMOSILLO,2025,12,-,Distribución,94.64,2025-12
NOROESTE,SONORA,HERMOSILLO,2025,12,-,Capacidad,401.23,2025-12
ORIENTE,VERACRUZ,VERACRUZ,2025,12,-,Fijo,474.54,2025-12
ORIENTE,VERACRUZ,VERACRUZ,2025,12,Base,Variable (Energía),0.95,2025-12
ORIENTE,VERACRUZ,VERACRUZ,2025,12,Intermedia,Variable (Energía),1.6714,2025-12
ORIENTE,VERACRUZ,VERACRUZ,2025,12,Punta,Variable (Energía),1.8777,2025-12
ORIENTE,VERACRUZ,VERACRUZ,2025,12,-,Distribución,211.58,2025-12
ORIENTE,VERACRUZ,VERACRUZ,2025,12,-,Capacidad,368.29,2025-12
PENINSULAR,YUCATÁN,MERIDA,2025,12,-,Fijo,421.57,2025-12
PENINSULAR,YUCATÁN,MERIDA,2025,12,Base,Variable (Energía),1.262,2025-12
PENINSULAR,YUCATÁN,MERIDA,2025,12,Intermedia,Variable (Energía),2.1256,2025-12
PENINSULAR,YUCATÁN,MERIDA,2025,12,Punta,Variable (Energía),2.372,2025-12
PENINSULAR,YUCATÁN,MERIDA,2025,12,-,Distribución,94.61,2025-12
PENINSULAR,YUCATÁN,MERIDA,2025,12,-,Capacidad,401.23,2025-12
SURESTE,TABASCO,BALANCAN,2025,12,-,Fijo,401.12,2025-12
SURESTE,TABASCO,BALANCAN,2025,12,Base,Variable (Energía),1.0336,2025-12
SURESTE,TABASCO,BALANCAN,2025,12,Intermedia,Variable (Energía),1.7952,2025-12
SURESTE,TABASCO,BALANCAN,2025,12,Punta,Variable (Energía),2.0136,2025-12
SURESTE,TABASCO,BALANCAN,2025,12,-,Distribución,147.44,2025-12
SURESTE,TABASCO,BALANCAN,2025,12,-,Capacidad,352.92,2025-12
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,12,-,Fijo,466.83,2025-12
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,12,Base,Variable (Energía),1.1331,2025-12
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,12,Intermedia,Variable (Energía),1.872,2025-12
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,12,Punta,Variable (Energía),2.1862,2025-12
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,12,-,Distribución,64.12,2025-12
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,12,-,Capacidad,411.03,2025-12
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,12,-,Fijo,563.57,2025-12
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,12,Base,Variable (Energía),1.1301,2025-12
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,12,Intermedia,Variable (Energía),1.859,2025-12
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,12,Punta,Variable (Energía),2.1734,2025-12
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,12,-,Distribución,91.12,2025-12
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,12,-,Capacidad,411.03,2025-12
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,12,-,Fijo,448.77,2025-12
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,12,Base,Variable (Energía),1.1413,2025-12
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,12,Intermedia,Variable (Energía),1.8829,2025-12
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,12,Punta,Variable (Energía),2.2021,2025-12
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,12,-,Distribución,71.18,2025-12
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,12,-,Capacidad,411.03,2025-12
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,1,-,Fijo,782.9,2025-01
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,1,Base,Variable (Energía),0.6426,2025-01
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,1,Intermedia,Variable (Energía),1.0065,2025-01
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,1,Punta,Variable (Energía),1.364,2025-01
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,1,-,Distribución,93.86,2025-01
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,1,-,Capacidad,384.7,2025-01
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,1,-,Fijo,782.9,2025-01
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,1,Base,Variable (Energía),2.2378,2025-01
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,1,Intermedia,Variable (Energía),2.8456,2025-01
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,1,Punta,Variable (Energía),4.0119,2025-01
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,1,-,Distribución,93.86,2025-01
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,1,-,Capacidad,275.76,2025-01
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,1,-,Fijo,368.95,2025-01
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,1,Base,Variable (Energía),1.119,2025-01
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,1,Intermedia,Variable (Energía),1.9995,2025-01
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,1,Punta,Variable (Energía),2.2803,2025-01
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,1,-,Distribución,102.05,2025-01
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,1,-,Capacidad,421.46,2025-01
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,1,-,Fijo,245.25,2025-01
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,1,Base,Variable (Energía),1.1166,2025-01
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,1,Intermedia,Variable (Energía),2.0023,2025-01
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,1,Punta,Variable (Energía),2.2571,2025-01
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,1,-,Distribución,162.01,2025-01
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,1,-,Capacidad,421.29,2025-01
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,1,-,Fijo,308.1,2025-01
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,1,Base,Variable (Energía),1.1138,2025-01
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,1,Intermedia,Variable (Energía),2.0033,2025-01
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,1,Punta,Variable (Energía),2.2631,2025-01
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,1,-,Distribución,155.81,2025-01
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,1,-,Capacidad,417.55,2025-01
CENTRO SUR,MORELOS,CUERNAVACA,2025,1,-,Fijo,289.74,2025-01
CENTRO SUR,MORELOS,CUERNAVACA,2025,1,Base,Variable (Energía),1.023,2025-01
CENTRO SUR,MORELOS,CUERNAVACA,2025,1,Intermedia,Variable (Energía),1.8182,2025-01
CENTRO SUR,MORELOS,CUERNAVACA,2025,1,Punta,Variable (Energía),2.06,2025-01
CENTRO SUR,MORELOS,CUERNAVACA,2025,1,-,Distribución,230.35,2025-01
CENTRO SUR,MORELOS,CUERNAVACA,2025,1,-,Capacidad,392.11,2025-01
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,1,-,Fijo,343.99,2025-01
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,1,Base,Variable (Energía),1.0604,2025-01
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,1,Intermedia,Variable (Energía),1.804,2025-01
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,1,Punta,Variable (Energía),2.093,2025-01
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,1,-,Distribución,130.04,2025-01
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,1,-,Capacidad,421.46,2025-01
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,1,-,Fijo,551.77,2025-01
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,1,Base,Variable (Energía),1.0829,2025-01
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,1,Intermedia,Variable (Energía),1.6896,2025-01
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,1,Punta,Variable (Energía),1.8349,2025-01
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,1,-,Distribución,60.23,2025-01
GOLFO NORTE,NUEVO LEÓN,MONTERREY,2025,1,-,Capacidad,431.76,2025-01
JALISCO,JALISCO,GUADALAJARA,2025,1,-,Fijo,372.38,2025-01
JALISCO,JALISCO,GUADALAJARA,2025,1,Base,Variable (Energía),1.075,2025-01
JALISCO,JALISCO,GUADALAJARA,2025,1,Intermedia,Variable (Energía),1.931,2025-01
JALISCO,JALISCO,GUADALAJARA,2025,1,Punta,Variable (Energía),2.1747,2025-01
JALISCO,JALISCO,GUADALAJARA,2025,1,-,Distribución,167.07,2025-01
JALISCO,JALISCO,GUADALAJARA,2025,1,-,Capacidad,421.46,2025-01
NOROESTE,SONORA,HERMOSILLO,2025,1,-,Fijo,777.67,2025-01
NOROESTE,SONORA,HERMOSILLO,2025,1,Base,Variable (Energía),1.0275,2025-01
NOROESTE,SONORA,HERMOSILLO,2025,1,Intermedia,Variable (Energía),1.6562,2025-01
NOROESTE,SONORA,HERMOSILLO,2025,1,Punta,Variable (Energía),1.8375,2025-01
NOROESTE,SONORA,HERMOSILLO,2025,1,-,Distribución,94.64,2025-01
NOROESTE,SONORA,HERMOSILLO,2025,1,-,Capacidad,421.46,2025-01
ORIENTE,VERACRUZ,VERACRUZ,2025,1,-,Fijo,474.54,2025-01
ORIENTE,VERACRUZ,VERACRUZ,2025,1,Base,Variable (Energía),0.9838,2025-01
ORIENTE,VERACRUZ,VERACRUZ,2025,1,Intermedia,Variable (Energía),1.7416,2025-01
ORIENTE,VERACRUZ,VERACRUZ,2025,1,Punta,Variable (Energía),1.9583,2025-01
ORIENTE,VERACRUZ,VERACRUZ,2025,1,-,Distribución,211.58,2025-01
ORIENTE,VERACRUZ,VERACRUZ,2025,1,-,Capacidad,386.86,2025-01
PENINSULAR,YUCATÁN,MERIDA,2025,1,-,Fijo,421.57,2025-01
PENINSULAR,YUCATÁN,MERIDA,2025,1,Base,Variable (Energía),1.3116,2025-01
PENINSULAR,YUCATÁN,MERIDA,2025,1,Intermedia,Variable (Energía),2.2187,2025-01
PENINSULAR,YUCATÁN,MERIDA,2025,1,Punta,Variable (Energía),2.4775,2025-01
PENINSULAR,YUCATÁN,MERIDA,2025,1,-,Distribución,94.61,2025-01
PENINSULAR,YUCATÁN,MERIDA,2025,1,-,Capacidad,421.46,2025-01
SURESTE,TABASCO,BALANCAN,2025,1,-,Fijo,401.12,2025-01
SURESTE,TABASCO,BALANCAN,2025,1,Base,Variable (Energía),1.0717,2025-01
SURESTE,TABASCO,BALANCAN,2025,1,Intermedia,Variable (Energía),1.8716,2025-01
SURESTE,TABASCO,BALANCAN,2025,1,Punta,Variable (Energía),2.1011,2025-01
SURESTE,TABASCO,BALANCAN,2025,1,-,Distribución,147.44,2025-01
SURESTE,TABASCO,BALANCAN,2025,1,-,Capacidad,370.72,2025-01
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,1,-,Fijo,466.83,2025-01
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,1,Base,Variable (Energía),1.1762,2025-01
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,1,Intermedia,Variable (Energía),1.9523,2025-01
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,1,Punta,Variable (Energía),2.2824,2025-01
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,1,-,Distribución,64.12,2025-01
VALLE DE MÉXICO CENTRO,CIUDAD DE MÉXICO,CUAUHTEMOC,2025,1,-,Capacidad,431.76,2025-01
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,1,-,Fijo,563.57,2025-01
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,1,Base,Variable (Energía),1.173,2025-01
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,1,Intermedia,Variable (Energía),1.9387,2025-01
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,1,Punta,Variable (Energía),2.2689,2025-01
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,1,-,Distribución,91.12,2025-01
VALLE DE MÉXICO NORTE,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,2025,1,-,Capacidad,431.76,2025-01
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,1,-,Fijo,448.77,2025-01
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,1,Base,Variable (Energía),1.1848,2025-01
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,1,Intermedia,Variable (Energía),1.9638,2025-01
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,1,Punta,Variable (Energía),2.299,2025-01
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,1,-,Distribución,71.18,2025-01
VALLE DE MÉXICO SUR,ESTADO DE MÉXICO,CHALCO,2025,1,-,Capacidad,431.76,2025-01
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,2,-,Fijo,782.9,2025-02
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,2,Base,Variable (Energía),0.6433,2025-02
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,2,Intermedia,Variable (Energía),1.0078,2025-02
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,2,Punta,Variable (Energía),1.3659,2025-02
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,2,-,Distribución,93.86,2025-02
BAJA CALIFORNIA,BAJA CALIFORNIA,TIJUANA,2025,2,-,Capacidad,385.31,2025-02
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,2,-,Fijo,782.9,2025-02
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,2,Base,Variable (Energía),2.241,2025-02
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,2,Intermedia,Variable (Energía),2.8498,2025-02
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,2,Punta,Variable (Energía),4.018,2025-02
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,2,-,Distribución,93.86,2025-02
BAJA CALIFORNIA SUR,BAJA CALIFORNIA SUR,LA PAZ,2025,2,-,Capacidad,276.2,2025-02
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,2,-,Fijo,368.95,2025-02
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,2,Base,Variable (Energía),1.1205,2025-02
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,2,Intermedia,Variable (Energía),2.0024,2025-02
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,2,Punta,Variable (Energía),2.2836,2025-02
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,2,-,Distribución,102.05,2025-02
BAJÍO,AGUASCALIENTES,AGUASCALIENTES,2025,2,-,Capacidad,422.13,2025-02
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,2,-,Fijo,245.25,2025-02
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,2,Base,Variable (Energía),1.1181,2025-02
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,2,Intermedia,Variable (Energía),2.0052,2025-02
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,2,Punta,Variable (Energía),2.2604,2025-02
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,2,-,Distribución,162.01,2025-02
CENTRO OCCIDENTE,MICHOACÁN,MORELIA,2025,2,-,Capacidad,421.96,2025-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,2,-,Fijo,308.1,2025-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,2,Base,Variable (Energía),1.1153,2025-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,2,Intermedia,Variable (Energía),2.0062,2025-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,2,Punta,Variable (Energía),2.2664,2025-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,2,-,Distribución,155.81,2025-02
CENTRO ORIENTE,PUEBLA,PUEBLA,2025,2,-,Capacidad,418.21,2025-02
CENTRO SUR,MORELOS,CUERNAVACA,2025,2,-,Fijo,289.74,2025-02
CENTRO SUR,MORELOS,CUERNAVACA,2025,2,Base,Variable (Energía),1.0243,2025-02
CENTRO SUR,MORELOS,CUERNAVACA,2025,2,Intermedia,Variable (Energía),1.8208,2025-02
CENTRO SUR,MORELOS,CUERNAVACA,2025,2,Punta,Variable (Energía),2.063,2025-02
CENTRO SUR,MORELOS,CUERNAVACA,2025,2,-,Distribución,230.35,2025-02
CENTRO SUR,MORELOS,CUERNAVACA,2025,2,-,Capacidad,392.73,2025-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,2,-,Fijo,343.99,2025-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,2,Base,Variable (Energía),1.0618,2025-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,2,Intermedia,Variable (Energía),1.8066,2025-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,2,Punta,Variable (Energía),2.096,2025-02
GOLFO CENTRO,TAMAULIPAS,TAMPICO,2025,2,-,Distribución,130.04,2025-02
